sample_id,scenario_type,target_parent_asin,candidate_count_turn_1,recommendation_count_turn_1,ask_attribute_turn_1,recommendations_turn_1,target_survives_turn_1,intent_epoch_turn_1,candidate_count_turn_2,recommendation_count_turn_2,ask_attribute_turn_2,recommendations_turn_2,target_survives_turn_2,intent_epoch_turn_2,candidate_count_turn_3,recommendation_count_turn_3,ask_attribute_turn_3,recommendations_turn_3,target_survives_turn_3,intent_epoch_turn_3,candidate_count_turn_4,recommendation_count_turn_4,ask_attribute_turn_4,recommendations_turn_4,target_survives_turn_4,intent_epoch_turn_4,candidate_count_turn_5,recommendation_count_turn_5,ask_attribute_turn_5,recommendations_turn_5,target_survives_turn_5,intent_epoch_turn_5,candidate_count_turn_6,recommendation_count_turn_6,ask_attribute_turn_6,recommendations_turn_6,target_survives_turn_6,intent_epoch_turn_6,candidate_count_turn_7,recommendation_count_turn_7,ask_attribute_turn_7,recommendations_turn_7,target_survives_turn_7,intent_epoch_turn_7,candidate_count_turn_8,recommendation_count_turn_8,ask_attribute_turn_8,recommendations_turn_8,target_survives_turn_8,intent_epoch_turn_8,candidate_count_turn_9,recommendation_count_turn_9,ask_attribute_turn_9,recommendations_turn_9,target_survives_turn_9,intent_epoch_turn_9,candidate_count_turn_10,recommendation_count_turn_10,ask_attribute_turn_10,recommendations_turn_10,target_survives_turn_10,intent_epoch_turn_10,hit,first_hit_turn,best_rank,actually_reached_turn_10,surviving_parent_asins_turn_10,exactly_10_survivors_turn_10,at_most_10_survivors_turn_10
public_0129,buying,B0936ZJJ68,15,10,other,B0936ZJJ68;B093JQPT5G;B0B97JNGGY;B0929KL5W7;B083BG1PY5;B0B53H6J51;B077VLGB1Q;B0B7DWBL9Y;B08H2CKF4Z;B08H2C3NGL,True,0,2,2,,B0936ZJJ68;B0B97JNGGY,True,0,2,2,,B0936ZJJ68;B0B97JNGGY,True,0,2,2,,B0936ZJJ68;B0B97JNGGY,True,0,2,2,,B0936ZJJ68;B0B97JNGGY,True,0,2,2,,B0936ZJJ68;B0B97JNGGY,True,0,2,2,,B0936ZJJ68;B0B97JNGGY,True,0,2,2,,B0936ZJJ68;B0B97JNGGY,True,0,2,2,,B0936ZJJ68;B0B97JNGGY,True,0,2,2,,B0936ZJJ68;B0B97JNGGY,True,0,True,1,1,False,2,False,True
public_0130,intent_override,B07X9V6HZX,1,1,,B07X9V6HZX,True,0,1,1,,B07X9V6HZX,True,0,32,10,other,B07PYB8F1G;B09CM4MF7M;B088YP2LW8;B09TGKBFCM;B00008ID1A;B07X9V6HZX;B0BKPTWKN4;B000VCGC4U;B07XXMJ4JV;B093STRF2L,True,1,3,3,,B07X9V6HZX;B09SYVPC12;B07JCMHH58,True,1,3,3,,B07X9V6HZX;B09SYVPC12;B07JCMHH58,True,1,3,3,,B07X9V6HZX;B09SYVPC12;B07JCMHH58,True,1,3,3,,B07X9V6HZX;B07JCMHH58;B09SYVPC12,True,1,3,3,,B07X9V6HZX;B07JCMHH58;B09SYVPC12,True,1,3,3,,B07X9V6HZX;B07JCMHH58;B09SYVPC12,True,1,3,3,,B07X9V6HZX;B07JCMHH58;B09SYVPC12,True,1,True,3,6,False,3,False,True
public_0131,boundary,B07PQQQ8ZL,24,10,other,B00AMA1QEC;B00KLNCO5K;B077YFNJL5;B07W47N5ZH;B0BGCL426M;B01N0V86B2;B091DQRRQF;B0B42PVX1F;B07XM5MHB3;B0BKBS1DQ3,True,0,24,10,feature,B00AMA1QEC;B00KLNCO5K;B077YFNJL5;B07W47N5ZH;B0BGCL426M;B0B42PVX1F;B0BKBS1DQ3;B091DQRRQF;B078GDJJH3;B01N0V86B2,True,0,3,3,,B07PQQQ8ZL;B01N0GC4V7;B09FGHDFB8,True,0,3,3,,B07PQQQ8ZL;B09FGHDFB8;B01N0GC4V7,True,0,3,3,,B07PQQQ8ZL;B09FGHDFB8;B01N0GC4V7,True,0,3,3,,B07PQQQ8ZL;B09FGHDFB8;B01N0GC4V7,True,0,3,3,,B07PQQQ8ZL;B01N0GC4V7;B09FGHDFB8,True,0,3,3,,B07PQQQ8ZL;B01N0GC4V7;B09FGHDFB8,True,0,3,3,,B07PQQQ8ZL;B01N0GC4V7;B09FGHDFB8,True,0,3,3,,B07PQQQ8ZL;B01N0GC4V7;B09FGHDFB8,True,0,True,3,1,False,3,False,True
public_0132,buying,B08X2X83DW,72,10,other,B08X2X83DW;B08K8HVG2F;B07GD828W6;B0943ZSRXM;B088H3MNZM;B0B8NXLF4R;B07H33Y11B;B0BPHMWG6S;B08CY151NM;B09F37LN2L,True,0,1,1,,B08X2X83DW,True,0,1,1,,B08X2X83DW,True,0,1,1,,B08X2X83DW,True,0,1,1,,B08X2X83DW,True,0,1,1,,B08X2X83DW,True,0,1,1,,B08X2X83DW,True,0,1,1,,B08X2X83DW,True,0,1,1,,B08X2X83DW,True,0,1,1,,B08X2X83DW,True,0,True,1,1,False,1,False,True
public_0133,buying,B01KILT64Q,142,10,other,B0BJ1NJM7Y;B08CBKHMJ2;B09KMJFVDZ;B07FQQNX2R;B08WY897LH;B0BWLFCTTF;B0756PVT75;B0B7JTM76J;B01M0O6ERP;B004KDXE1A,True,0,1,1,,B01KILT64Q,True,0,1,1,,B01KILT64Q,True,0,1,1,,B01KILT64Q,True,0,1,1,,B01KILT64Q,True,0,1,1,,B01KILT64Q,True,0,1,1,,B01KILT64Q,True,0,1,1,,B01KILT64Q,True,0,1,1,,B01KILT64Q,True,0,1,1,,B01KILT64Q,True,0,True,2,1,False,1,False,True
public_0134,browsing,B081SF3QRL,37,10,other,B018LTY6HY;B017O10SDG;B07NDLFLGB;B07RQHQG6T;B007421N6W;B00DDO844O;B081SF3QRL;B00LPQG81I;B07K245NDC;B010VUE1JO,True,0,1,1,,B081SF3QRL,True,0,1,1,,B081SF3QRL,True,0,1,1,,B081SF3QRL,True,0,1,1,,B081SF3QRL,True,0,1,1,,B081SF3QRL,True,0,1,1,,B081SF3QRL,True,0,1,1,,B081SF3QRL,True,0,1,1,,B081SF3QRL,True,0,1,1,,B081SF3QRL,True,0,True,1,7,False,1,False,True
public_0135,buying,B0C6BL4RNN,37,10,other,B0C6BL4RNN;B08N6VDT2H;B01CE02PWE;B0B5VN4P5D;B00ELB3WEU;B09BPGYNFC;B073RVMJ19;B083FM1WLK;B08X2X83DW;B00KAZSLFQ,True,0,5,5,,B0C6BL4RNN;B00ELB3WEU;B00KAZSLFQ;B00KT435WM;B074QKDQJS,True,0,5,5,,B0C6BL4RNN;B00ELB3WEU;B00KAZSLFQ;B00KT435WM;B074QKDQJS,True,0,5,5,,B0C6BL4RNN;B00ELB3WEU;B00KAZSLFQ;B00KT435WM;B074QKDQJS,True,0,5,5,,B0C6BL4RNN;B00ELB3WEU;B00KAZSLFQ;B00KT435WM;B074QKDQJS,True,0,5,5,,B0C6BL4RNN;B00ELB3WEU;B00KAZSLFQ;B00KT435WM;B074QKDQJS,True,0,5,5,,B0C6BL4RNN;B00ELB3WEU;B00KAZSLFQ;B00KT435WM;B074QKDQJS,True,0,5,5,,B0C6BL4RNN;B00ELB3WEU;B00KAZSLFQ;B00KT435WM;B074QKDQJS,True,0,5,5,,B0C6BL4RNN;B00ELB3WEU;B00KAZSLFQ;B00KT435WM;B074QKDQJS,True,0,5,5,,B0C6BL4RNN;B00ELB3WEU;B00KAZSLFQ;B00KT435WM;B074QKDQJS,True,0,True,1,1,False,5,False,True
public_0136,buying,B091F54MWM,122,10,other,B0BJDV4ZS1;B095KLKV2L;B00QQLPZAW;B08D6HL7C9;B005EFOJ6M;B08B5VMX8Y;B01ELBMUM4;B091F54MWM;B07YV9T2MF;B09TNLZ2WQ,True,0,5,5,,B091F54MWM;B09Z9G7HW2;B096WW7MXD;B08QR99F5D;B08M36K5F9,True,0,5,5,,B091F54MWM;B09Z9G7HW2;B096WW7MXD;B08QR99F5D;B08M36K5F9,True,0,5,5,,B091F54MWM;B09Z9G7HW2;B096WW7MXD;B08QR99F5D;B08M36K5F9,True,0,5,5,,B091F54MWM;B09Z9G7HW2;B096WW7MXD;B08QR99F5D;B08M36K5F9,True,0,5,5,,B091F54MWM;B09Z9G7HW2;B096WW7MXD;B08QR99F5D;B08M36K5F9,True,0,5,5,,B091F54MWM;B09Z9G7HW2;B096WW7MXD;B08QR99F5D;B08M36K5F9,True,0,5,5,,B091F54MWM;B09Z9G7HW2;B096WW7MXD;B08QR99F5D;B08M36K5F9,True,0,5,5,,B091F54MWM;B09Z9G7HW2;B096WW7MXD;B08QR99F5D;B08M36K5F9,True,0,5,5,,B091F54MWM;B09Z9G7HW2;B096WW7MXD;B08QR99F5D;B08M36K5F9,True,0,True,1,8,False,5,False,True
public_0137,browsing,B01N67CJGX,338,10,other,B09882214F;B0BTZZZWX7;B0BMZJH9NT;B08PP1ZJQ5;B01FV283GE;B07QGTHJBV;B08G81SR12;B08G8FY295;B016XGNLDW;B07KRGX1ZD,True,0,9,9,,B09882214F;B01FV283GE;B07QGTHJBV;B01N67CJGX;B01879PLQ8;B01A7RFQMM;B0BSFTKSF6;B00NUIZHVQ;B00NYXYG82,True,0,9,9,,B09882214F;B01FV283GE;B07QGTHJBV;B01N67CJGX;B01879PLQ8;B01A7RFQMM;B0BSFTKSF6;B00NUIZHVQ;B00NYXYG82,True,0,9,9,,B09882214F;B01FV283GE;B07QGTHJBV;B01N67CJGX;B01A7RFQMM;B01879PLQ8;B00NUIZHVQ;B0BSFTKSF6;B00NYXYG82,True,0,9,9,,B09882214F;B01FV283GE;B07QGTHJBV;B01N67CJGX;B01A7RFQMM;B01879PLQ8;B00NUIZHVQ;B0BSFTKSF6;B00NYXYG82,True,0,9,9,,B09882214F;B01FV283GE;B07QGTHJBV;B01N67CJGX;B01A7RFQMM;B01879PLQ8;B00NUIZHVQ;B0BSFTKSF6;B00NYXYG82,True,0,9,9,,B09882214F;B01FV283GE;B07QGTHJBV;B01N67CJGX;B01A7RFQMM;B01879PLQ8;B00NUIZHVQ;B0BSFTKSF6;B00NYXYG82,True,0,9,9,,B09882214F;B01FV283GE;B07QGTHJBV;B01N67CJGX;B01A7RFQMM;B01879PLQ8;B00NUIZHVQ;B0BSFTKSF6;B00NYXYG82,True,0,9,9,,B09882214F;B01FV283GE;B07QGTHJBV;B01N67CJGX;B01A7RFQMM;B01879PLQ8;B00NUIZHVQ;B0BSFTKSF6;B00NYXYG82,True,0,9,9,,B09882214F;B01FV283GE;B07QGTHJBV;B01N67CJGX;B01A7RFQMM;B01879PLQ8;B00NUIZHVQ;B0BSFTKSF6;B00NYXYG82,True,0,True,2,4,False,9,False,True
public_0138,browsing,B0B4BRW7JT,519,10,other,B09QQK6R8N;B093KV7LP1;B07F5W2DVL;B09721LJ61;B09Z9H8ZM5;B0B64TYV9T;B077JXNCPW;B09Y8VHYD6;B081F5DSV5;B07M9Q229V,True,0,38,10,feature,B01BMEJTLI;B0B4BRW7JT;B076FKSRLH;B06XYKH39F;B07B132RD2;B07MVKDKPX;B00IV59FN4;B075VD66DB;B09M5XXWR3;B06WCZYWLG,True,0,4,4,,B0B4BRW7JT;B01ICF4B68;B07XBJ2HQ4;B07RGTBSJ5,True,0,4,4,,B0B4BRW7JT;B01ICF4B68;B07XBJ2HQ4;B07RGTBSJ5,True,0,4,4,,B0B4BRW7JT;B01ICF4B68;B07XBJ2HQ4;B07RGTBSJ5,True,0,4,4,,B0B4BRW7JT;B01ICF4B68;B07XBJ2HQ4;B07RGTBSJ5,True,0,4,4,,B0B4BRW7JT;B01ICF4B68;B07XBJ2HQ4;B07RGTBSJ5,True,0,4,4,,B0B4BRW7JT;B01ICF4B68;B07XBJ2HQ4;B07RGTBSJ5,True,0,4,4,,B0B4BRW7JT;B01ICF4B68;B07XBJ2HQ4;B07RGTBSJ5,True,0,4,4,,B0B4BRW7JT;B01ICF4B68;B07XBJ2HQ4;B07RGTBSJ5,True,0,True,2,2,False,4,False,True
public_0139,browsing,B09SGYPW3M,680,10,other,B09C7TT7JV;B0773D2VGZ;B07XL4CKYY;B0921NQML6;B079P9RGSD;B01DV4Q0LE;B08WSZBPC8;B0BTBPN4BR;B0774DY7BL;B07SXDGQM1,True,0,1,1,,B09SGYPW3M,True,0,1,1,,B09SGYPW3M,True,0,1,1,,B09SGYPW3M,True,0,1,1,,B09SGYPW3M,True,0,1,1,,B09SGYPW3M,True,0,1,1,,B09SGYPW3M,True,0,1,1,,B09SGYPW3M,True,0,1,1,,B09SGYPW3M,True,0,1,1,,B09SGYPW3M,True,0,True,2,1,False,1,False,True
public_0140,browsing,B09BT6LSJV,78,10,other,B0B1YLNHMX;B09XRMDYJW;B0BNQKJGM9;B07GV357Q1;B00ZFMHQNM;B08CXR23G3;B09DY9Q2HN;B014UT4AMU;B091Y7WL2V;B07V6RQC7Y,True,0,4,4,,B09BT6LSJV;B01LZAJBAP;B01N8Y33RM;B095HJYFCJ,True,0,4,4,,B09BT6LSJV;B01LZAJBAP;B01N8Y33RM;B095HJYFCJ,True,0,4,4,,B09BT6LSJV;B01LZAJBAP;B01N8Y33RM;B095HJYFCJ,True,0,4,4,,B09BT6LSJV;B01LZAJBAP;B01N8Y33RM;B095HJYFCJ,True,0,4,4,,B09BT6LSJV;B01LZAJBAP;B01N8Y33RM;B095HJYFCJ,True,0,4,4,,B09BT6LSJV;B01LZAJBAP;B01N8Y33RM;B095HJYFCJ,True,0,4,4,,B09BT6LSJV;B01LZAJBAP;B01N8Y33RM;B095HJYFCJ,True,0,4,4,,B09BT6LSJV;B01LZAJBAP;B01N8Y33RM;B095HJYFCJ,True,0,4,4,,B09BT6LSJV;B01LZAJBAP;B01N8Y33RM;B095HJYFCJ,True,0,True,2,1,False,4,False,True
public_0141,browsing,B0BLH7JHG8,14,10,other,B0018WNDTO;B07TWMXJMZ;B013XEOEEW;B07KWFT3XF;B07KWHWSDJ;B001EU3ZR0;B0BY2KGLW8;B07TXH6Z4T;B07RYS9CPP;B0BC17W7G7,True,0,1,1,,B0BLH7JHG8,True,0,1,1,,B0BLH7JHG8,True,0,1,1,,B0BLH7JHG8,True,0,1,1,,B0BLH7JHG8,True,0,1,1,,B0BLH7JHG8,True,0,1,1,,B0BLH7JHG8,True,0,1,1,,B0BLH7JHG8,True,0,1,1,,B0BLH7JHG8,True,0,1,1,,B0BLH7JHG8,True,0,True,2,1,False,1,False,True
public_0142,intent_override,B07YRGC1Q1,1,1,,B07YRGC1Q1,True,0,1,1,,B07YRGC1Q1,True,0,1,1,,B07YRGC1Q1,True,0,117,10,other,B079YMKHCX;B091FG8M6M;B00LOVUZLS;B09CX17VFV;B006C6ATES;B00ZXWV2SY;B0BR86BXJB;B01N6RP0OM;B08CZL8M7P;B008K0MURS,True,1,1,1,,B07YRGC1Q1,True,1,1,1,,B07YRGC1Q1,True,1,1,1,,B07YRGC1Q1,True,1,1,1,,B07YRGC1Q1,True,1,1,1,,B07YRGC1Q1,True,1,1,1,,B07YRGC1Q1,True,1,True,5,1,False,1,False,True
public_0143,buying,B01H54X6CM,21,10,other,B07GYZ84W1;B01H54X6CM;B0088MVCK4;B008H1C5IE;B07GF1R2MK;B07FPNMVWW;B00K3NDCUE;B07GFCNVDG;B07G5XQZYJ;B07F1KD7KQ,True,0,1,1,,B01H54X6CM,True,0,1,1,,B01H54X6CM,True,0,1,1,,B01H54X6CM,True,0,1,1,,B01H54X6CM,True,0,1,1,,B01H54X6CM,True,0,1,1,,B01H54X6CM,True,0,1,1,,B01H54X6CM,True,0,1,1,,B01H54X6CM,True,0,1,1,,B01H54X6CM,True,0,True,1,2,False,1,False,True
public_0144,intent_override,B08LMMDYV7,54,10,other,B09KGWRHHX;B07T7YHRN7;B076BRN7C1;B0056QQNEA;B07P5GYCWN;B07XL1J5H8;B0B87BPPH5;B07YX8QZM8;B0743D2DRS;B08R6J137C,True,0,10,10,,B08LMMDYV7;B01GHS9PUE;B081BHJZWZ;B088Y6BN67;B07BR2J71F;B07CZGMNML;B09D112TGF;B09LRJ6NQX;B09JX1Q6RY;B0BCK59834,True,0,10,10,,B08LMMDYV7;B01GHS9PUE;B081BHJZWZ;B088Y6BN67;B07BR2J71F;B07CZGMNML;B09D112TGF;B09LRJ6NQX;B09JX1Q6RY;B0BCK59834,True,0,47,10,feature,B00XK86P76;B01J803QJY;B07Y1B33L4;B08SS3Y79W;B0BHC7CKY6;B00YXOCC9Q;B076TTCM7S;B01J6KNXTO;B0817DNG8B;B00DDFK0DQ,True,1,13,10,material,B08LMMDYV7;B01GHS9PUE;B07BR2J71F;B09JX1Q6RY;B09LRJ6NQX;B07CZGMNML;B09GL52KHY;B088Y6BN67;B09D112TGF;B0BCK59834,True,1,13,10,use_case,B08LMMDYV7;B01GHS9PUE;B07BR2J71F;B09JX1Q6RY;B09LRJ6NQX;B07CZGMNML;B09GL52KHY;B088Y6BN67;B09D112TGF;B0BCK59834,True,1,13,10,style,B08LMMDYV7;B01GHS9PUE;B07BR2J71F;B09GL52KHY;B09JX1Q6RY;B09LRJ6NQX;B07CZGMNML;B088Y6BN67;B09D112TGF;B0BCK59834,True,1,13,10,size,B08LMMDYV7;B01GHS9PUE;B07BR2J71F;B09GL52KHY;B09JX1Q6RY;B09LRJ6NQX;B07CZGMNML;B088Y6BN67;B09D112TGF;B0BCK59834,True,1,13,10,budget,B08LMMDYV7;B01GHS9PUE;B07BR2J71F;B09GL52KHY;B09JX1Q6RY;B09LRJ6NQX;B07CZGMNML;B088Y6BN67;B09D112TGF;B0BCK59834,True,1,13,10,,B08LMMDYV7;B01GHS9PUE;B07BR2J71F;B09GL52KHY;B09JX1Q6RY;B09LRJ6NQX;B07CZGMNML;B088Y6BN67;B09D112TGF;B0BCK59834,True,1,True,5,1,False,13,False,False
public_0145,buying,B00IJZZWGA,96,10,other,B0B7F884XV;B00QGE5WCA;B09J23YJ8N;B01ALRO2D2;B0BGJ85RYM;B073VR1JRH;B0735V67KT;B072P28KXR;B081J57LP5;B014HIKA1O,True,0,12,10,size,B0B7F884XV;B09J23YJ8N;B081J57LP5;B00IJZZWGA;B0BVRKLSVP;B0BFB3T4ZC;B07BMKJMXV;B07L7M66MQ;B00AM12ZKU;B08HD178S2,True,0,12,10,budget,B0B7F884XV;B09J23YJ8N;B081J57LP5;B00IJZZWGA;B0BVRKLSVP;B0BFB3T4ZC;B07BMKJMXV;B07L7M66MQ;B00AM12ZKU;B08HD178S2,True,0,12,10,brand,B0B7F884XV;B09J23YJ8N;B081J57LP5;B00IJZZWGA;B0BVRKLSVP;B0BFB3T4ZC;B07BMKJMXV;B07L7M66MQ;B00AM12ZKU;B07XZMG1R8,True,0,12,10,color,B0B7F884XV;B09J23YJ8N;B081J57LP5;B00IJZZWGA;B0BVRKLSVP;B0BFB3T4ZC;B07BMKJMXV;B07L7M66MQ;B00AM12ZKU;B07XZMG1R8,True,0,12,10,,B0B7F884XV;B09J23YJ8N;B081J57LP5;B00IJZZWGA;B0BVRKLSVP;B0BFB3T4ZC;B07BMKJMXV;B07L7M66MQ;B00AM12ZKU;B07XZMG1R8,True,0,12,10,,B0B7F884XV;B09J23YJ8N;B081J57LP5;B00IJZZWGA;B0BVRKLSVP;B0BFB3T4ZC;B07L7M66MQ;B07BMKJMXV;B00AM12ZKU;B07XZMG1R8,True,0,12,10,,B0B7F884XV;B09J23YJ8N;B081J57LP5;B00IJZZWGA;B0BVRKLSVP;B0BFB3T4ZC;B07L7M66MQ;B07BMKJMXV;B00AM12ZKU;B07XZMG1R8,True,0,12,10,,B0B7F884XV;B09J23YJ8N;B081J57LP5;B00IJZZWGA;B0BVRKLSVP;B0BFB3T4ZC;B07L7M66MQ;B07BMKJMXV;B00AM12ZKU;B07XZMG1R8,True,0,12,10,,B0B7F884XV;B09J23YJ8N;B081J57LP5;B00IJZZWGA;B0BVRKLSVP;B0BFB3T4ZC;B07L7M66MQ;B07BMKJMXV;B00AM12ZKU;B07XZMG1R8,True,0,True,2,4,False,12,False,False
public_0146,buying,B0BCQWYQLQ,57,10,other,B097XNM8J8;B07PRG4HLM;B076L97422;B07B4875PX;B07YDJMWTM;B08K8DP1XS;B0C5TKHCRK;B07C56GBZD;B0BBGHSP2S;B07B4HT7LC,True,0,1,1,,B0BCQWYQLQ,True,0,1,1,,B0BCQWYQLQ,True,0,1,1,,B0BCQWYQLQ,True,0,1,1,,B0BCQWYQLQ,True,0,1,1,,B0BCQWYQLQ,True,0,1,1,,B0BCQWYQLQ,True,0,1,1,,B0BCQWYQLQ,True,0,1,1,,B0BCQWYQLQ,True,0,1,1,,B0BCQWYQLQ,True,0,True,2,1,False,1,False,True
public_0147,browsing,B077276QGC,3,3,,B07R4HLCSZ;B077276QGC;B08GRNH3HH,True,0,3,3,,B07R4HLCSZ;B077276QGC;B08GRNH3HH,True,0,3,3,,B07R4HLCSZ;B077276QGC;B08GRNH3HH,True,0,3,3,,B07R4HLCSZ;B077276QGC;B08GRNH3HH,True,0,3,3,,B07R4HLCSZ;B077276QGC;B08GRNH3HH,True,0,3,3,,B07R4HLCSZ;B077276QGC;B08GRNH3HH,True,0,3,3,,B07R4HLCSZ;B077276QGC;B08GRNH3HH,True,0,3,3,,B07R4HLCSZ;B077276QGC;B08GRNH3HH,True,0,3,3,,B07R4HLCSZ;B077276QGC;B08GRNH3HH,True,0,3,3,,B07R4HLCSZ;B077276QGC;B08GRNH3HH,True,0,True,1,2,False,3,False,True
public_0148,buying,B0BQC2NRG2,15,10,other,B0BQC2NRG2;B07Z6J5N6Y;B004IYFT28;B07CH3VM3D;B07K21Z6BY;B07FD5ZWXC;B010S8DWNK;B010S8E3HO;B0897FWZG1;B00C3UPPLY,True,0,1,1,,B0BQC2NRG2,True,0,1,1,,B0BQC2NRG2,True,0,1,1,,B0BQC2NRG2,True,0,1,1,,B0BQC2NRG2,True,0,1,1,,B0BQC2NRG2,True,0,1,1,,B0BQC2NRG2,True,0,1,1,,B0BQC2NRG2,True,0,1,1,,B0BQC2NRG2,True,0,1,1,,B0BQC2NRG2,True,0,True,1,1,False,1,False,True
public_0149,buying,B07CBYYHTL,21,10,other,B0BB3D4CGY;B07CBYYHTL;B0BB9NCZ97;B07G84VQ96;B0B8TK3QNW;B00EYXSBAU;B0BS5X1RKD;B07GSKPHG8;B008JADGRM;B07M6LBQN7,True,0,1,1,,B07CBYYHTL,True,0,1,1,,B07CBYYHTL,True,0,1,1,,B07CBYYHTL,True,0,1,1,,B07CBYYHTL,True,0,1,1,,B07CBYYHTL,True,0,1,1,,B07CBYYHTL,True,0,1,1,,B07CBYYHTL,True,0,1,1,,B07CBYYHTL,True,0,1,1,,B07CBYYHTL,True,0,True,1,2,False,1,False,True
public_0150,browsing,B07P6MPQY5,14,10,feature,B002B61ERE;B083JSMQNC;B097QG31KD;B07P6MPQY5;B00E9AOVX4;B00AZO9Q4W;B07G4GXDVD;B00R8I7PTG;B0116LYM8C;B01MYUM67T,True,0,1,1,,B07P6MPQY5,True,0,1,1,,B07P6MPQY5,True,0,1,1,,B07P6MPQY5,True,0,1,1,,B07P6MPQY5,True,0,1,1,,B07P6MPQY5,True,0,1,1,,B07P6MPQY5,True,0,1,1,,B07P6MPQY5,True,0,1,1,,B07P6MPQY5,True,0,1,1,,B07P6MPQY5,True,0,True,1,4,False,1,False,True
public_0151,browsing,B08CFNQNJK,47,10,feature,B076J72KHB;B01BHGXX9U;B000E8H8QW;B07BST51FS;B00NLLDH28;B01BHGXX9K;B09525B1R5;B01J8WZC2Q;B0029F282C;B09NFRBCT6,True,0,12,10,other,B00D44OGE0;B000MRV3JI;B08CFNQNJK;B00G8P3RLK;B01N9T4RWE;B00UPHJC3E;B00BFA928A;B071YSX2RJ;B00IJWXT54;B009DLKT7Q,True,0,1,1,,B08CFNQNJK,True,0,1,1,,B08CFNQNJK,True,0,1,1,,B08CFNQNJK,True,0,1,1,,B08CFNQNJK,True,0,1,1,,B08CFNQNJK,True,0,1,1,,B08CFNQNJK,True,0,1,1,,B08CFNQNJK,True,0,1,1,,B08CFNQNJK,True,0,True,2,3,False,1,False,True
public_0152,buying,B000EQU0NW,289,10,other,B00L059500;B089YWTL2K;B07BMFGG4W;B07TCQWJQJ;B09FYFWC8S;B09C2XBL8R;B07XTQD6C1;B00E96B5A0;9999666671;B08T4F7NCP,True,0,1,1,,B000EQU0NW,True,0,1,1,,B000EQU0NW,True,0,1,1,,B000EQU0NW,True,0,1,1,,B000EQU0NW,True,0,1,1,,B000EQU0NW,True,0,1,1,,B000EQU0NW,True,0,1,1,,B000EQU0NW,True,0,1,1,,B000EQU0NW,True,0,1,1,,B000EQU0NW,True,0,True,2,1,False,1,False,True
public_0153,browsing,B07BMJ77FR,382,10,feature,B06WGYMPPH;B0B6GXL8HF;B0B9DV8RTY;B01I5QV9IC;B0B784CMH9;B07H24XVP7;B09PJQPDHS;B099SV229N;B09MWN5PW5;B0BD5GVHLR,True,0,3,3,,B0B784CMH9;B07BMJ77FR;B0B7B573SX,True,0,3,3,,B0B784CMH9;B07BMJ77FR;B0B7B573SX,True,0,3,3,,B0B784CMH9;B07BMJ77FR;B0B7B573SX,True,0,3,3,,B0B784CMH9;B07BMJ77FR;B0B7B573SX,True,0,3,3,,B0B784CMH9;B07BMJ77FR;B0B7B573SX,True,0,3,3,,B0B784CMH9;B07BMJ77FR;B0B7B573SX,True,0,3,3,,B0B784CMH9;B07BMJ77FR;B0B7B573SX,True,0,3,3,,B0B784CMH9;B07BMJ77FR;B0B7B573SX,True,0,3,3,,B0B784CMH9;B07BMJ77FR;B0B7B573SX,True,0,True,2,2,False,3,False,True
public_0154,buying,B00CYNKSTE,35,10,other,B0713S6R54;B0C3CKY894;B00LNH37SG;B005BT6C4I;B094BGFS5R;B000ATKB3C;B01002MKDM;B0023ZZAXW;B07YCSM91H;B08B3CHZX3,True,0,1,1,,B00CYNKSTE,True,0,1,1,,B00CYNKSTE,True,0,1,1,,B00CYNKSTE,True,0,1,1,,B00CYNKSTE,True,0,1,1,,B00CYNKSTE,True,0,1,1,,B00CYNKSTE,True,0,1,1,,B00CYNKSTE,True,0,1,1,,B00CYNKSTE,True,0,1,1,,B00CYNKSTE,True,0,True,2,1,False,1,False,True
public_0155,buying,B0C4VLWWYY,15,10,other,B01GFK3ZQ4;B09HNJVPMH;B0731YKYCJ;B0C4VLWWYY;B00591NYYE;B0B4MS9QNH;B003TOAFPY;B00HPWSJZY;B08576BP9W;B00L2TLT1M,True,0,2,2,,B0731YKYCJ;B0C4VLWWYY,True,0,2,2,,B0731YKYCJ;B0C4VLWWYY,True,0,2,2,,B0731YKYCJ;B0C4VLWWYY,True,0,2,2,,B0731YKYCJ;B0C4VLWWYY,True,0,2,2,,B0731YKYCJ;B0C4VLWWYY,True,0,2,2,,B0731YKYCJ;B0C4VLWWYY,True,0,2,2,,B0731YKYCJ;B0C4VLWWYY,True,0,2,2,,B0731YKYCJ;B0C4VLWWYY,True,0,2,2,,B0731YKYCJ;B0C4VLWWYY,True,0,True,1,4,False,2,False,True
public_0156,buying,B0C3KZXV4B,1,1,,B0C3KZXV4B,True,0,1,1,,B0C3KZXV4B,True,0,1,1,,B0C3KZXV4B,True,0,1,1,,B0C3KZXV4B,True,0,1,1,,B0C3KZXV4B,True,0,1,1,,B0C3KZXV4B,True,0,1,1,,B0C3KZXV4B,True,0,1,1,,B0C3KZXV4B,True,0,1,1,,B0C3KZXV4B,True,0,1,1,,B0C3KZXV4B,True,0,True,1,1,False,1,False,True
